entry_below_yh_pips,buy_tp_above_yh_pips,sell_buy_ratio,buy_size,sell_size,trade_days,filled_days,filled_day_rate,buy_wins,buy_losses,sell_wins,sell_losses,sell_time_exits,weighted_buy_pips,weighted_sell_pips,weighted_total_pips,cal_ppd_weighted
5,50,1.0,100.0,100.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-1397810.0,-852450.0,-120.8977
15,20,1.4,100.0,140.0,7051,3845,0.545313,1846,1974,1745,2075,3800,440550.0,-1301202.0,-860652.0,-122.061
20,40,1.5,100.0,150.0,7051,3818,0.541483,1543,2250,1743,2050,3773,297080.0,-1165200.0,-868120.0,-123.1201
10,125,1.5,100.0,150.0,7051,3815,0.541058,1483,2310,1721,2072,3773,751810.0,-1620165.0,-868355.0,-123.1535
20,0,1.0,100.0,100.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-776800.0,-870420.0,-123.4463
15,40,1.3,100.0,130.0,7051,3845,0.545313,1597,2223,1745,2075,3800,329010.0,-1208259.0,-879249.0,-124.6985
5,125,1.3,100.0,130.0,7051,3710,0.526167,1478,2211,1644,2045,3668,937380.0,-1817153.0,-879773.0,-124.7728
25,0,1.4,100.0,140.0,7051,3787,0.537087,1963,1800,1760,2003,3744,-75610.0,-805560.0,-881170.0,-124.9709
10,50,1.2,100.0,120.0,7051,3815,0.541058,1580,2213,1721,2072,3773,408160.0,-1296132.0,-887972.0,-125.9356
10,30,1.1,100.0,110.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1188121.0,-892051.0,-126.5141
15,10,1.27,100.0,127.0,7051,3845,0.545313,2059,1761,1745,2075,3800,286810.0,-1180376.1,-893566.1,-126.729
20,20,1.6,100.0,160.0,7051,3818,0.541483,1747,2046,1743,2050,3773,348000.0,-1242880.0,-894880.0,-126.9153
5,100,1.27,100.0,127.0,7051,3710,0.526167,1489,2200,1644,2045,3668,875090.0,-1775218.7,-900128.7,-127.6597
10,150,1.6,100.0,160.0,7051,3815,0.541058,1481,2312,1721,2072,3773,821520.0,-1728176.0,-906656.0,-128.5854
20,10,1.5,100.0,150.0,7051,3818,0.541483,1918,1875,1743,2050,3773,254010.0,-1165200.0,-911190.0,-129.2285
10,100,1.5,100.0,150.0,7051,3815,0.541058,1493,2300,1721,2072,3773,708750.0,-1620165.0,-911415.0,-129.2604
30,0,1.6,100.0,160.0,7051,3704,0.525316,1798,1886,1725,1959,3666,221720.0,-1138064.0,-916344.0,-129.9594
15,50,1.5,100.0,150.0,7051,3845,0.545313,1554,2266,1745,2075,3800,476900.0,-1394145.0,-917245.0,-130.0872
15,10,1.3,100.0,130.0,7051,3845,0.545313,2059,1761,1745,2075,3800,286810.0,-1208259.0,-921449.0,-130.6834
10,20,1.2,100.0,120.0,7051,3815,0.541058,1933,1860,1721,2072,3773,372590.0,-1296132.0,-923542.0,-130.9803
15,30,1.4,100.0,140.0,7051,3845,0.545313,1700,2120,1745,2075,3800,377040.0,-1301202.0,-924162.0,-131.0682
20,30,1.6,100.0,160.0,7051,3818,0.541483,1629,2164,1743,2050,3773,314410.0,-1242880.0,-928470.0,-131.6792
10,75,1.4,100.0,140.0,7051,3815,0.541058,1508,2285,1721,2072,3773,581940.0,-1512154.0,-930214.0,-131.9265
10,40,1.1,100.0,110.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1188121.0,-931891.0,-132.1644
10,10,1.0,100.0,100.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1080110.0,-938580.0,-133.113
25,0,1.5,100.0,150.0,7051,3787,0.537087,1963,1800,1760,2003,3744,-75610.0,-863100.0,-938710.0,-133.1315
5,100,1.3,100.0,130.0,7051,3710,0.526167,1489,2200,1644,2045,3668,875090.0,-1817153.0,-942063.0,-133.607
5,75,1.2,100.0,120.0,7051,3710,0.526167,1508,2181,1644,2045,3668,734500.0,-1677372.0,-942872.0,-133.7217
20,40,1.6,100.0,160.0,7051,3818,0.541483,1543,2250,1743,2050,3773,297080.0,-1242880.0,-945800.0,-134.137
20,0,1.1,100.0,110.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-854480.0,-948100.0,-134.4632
15,20,1.5,100.0,150.0,7051,3845,0.545313,1846,1974,1745,2075,3800,440550.0,-1394145.0,-953595.0,-135.2425
5,150,1.4,100.0,140.0,7051,3710,0.526167,1476,2213,1644,2045,3668,1000260.0,-1956934.0,-956674.0,-135.6792
10,50,1.27,100.0,127.0,7051,3815,0.541058,1580,2213,1721,2072,3773,408160.0,-1371739.7,-963579.7,-136.6586
15,40,1.4,100.0,140.0,7051,3845,0.545313,1597,2223,1745,2075,3800,329010.0,-1301202.0,-972192.0,-137.88
10,125,1.6,100.0,160.0,7051,3815,0.541058,1483,2310,1721,2072,3773,751810.0,-1728176.0,-976366.0,-138.472
20,10,1.6,100.0,160.0,7051,3818,0.541483,1918,1875,1743,2050,3773,254010.0,-1242880.0,-988870.0,-140.2454
5,50,1.1,100.0,110.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-1537591.0,-992231.0,-140.722
10,50,1.3,100.0,130.0,7051,3815,0.541058,1580,2213,1721,2072,3773,408160.0,-1404143.0,-995983.0,-141.2541
25,0,1.6,100.0,160.0,7051,3787,0.537087,1963,1800,1760,2003,3744,-75610.0,-920640.0,-996250.0,-141.292
10,20,1.27,100.0,127.0,7051,3815,0.541058,1933,1860,1721,2072,3773,372590.0,-1371739.7,-999149.7,-141.7033
10,30,1.2,100.0,120.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1296132.0,-1000062.0,-141.8326
15,50,1.6,100.0,160.0,7051,3845,0.545313,1554,2266,1745,2075,3800,476900.0,-1487088.0,-1010188.0,-143.2688
15,10,1.4,100.0,140.0,7051,3845,0.545313,2059,1761,1745,2075,3800,286810.0,-1301202.0,-1014392.0,-143.865
15,30,1.5,100.0,150.0,7051,3845,0.545313,1700,2120,1745,2075,3800,377040.0,-1394145.0,-1017105.0,-144.2498
10,100,1.6,100.0,160.0,7051,3815,0.541058,1493,2300,1721,2072,3773,708750.0,-1728176.0,-1019426.0,-144.5789
5,125,1.4,100.0,140.0,7051,3710,0.526167,1478,2211,1644,2045,3668,937380.0,-1956934.0,-1019554.0,-144.5971
5,30,1.0,100.0,100.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-1397810.0,-1022300.0,-144.9865
20,0,1.2,100.0,120.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-932160.0,-1025780.0,-145.4801
10,20,1.3,100.0,130.0,7051,3815,0.541058,1933,1860,1721,2072,3773,372590.0,-1404143.0,-1031553.0,-146.2988
10,75,1.5,100.0,150.0,7051,3815,0.541058,1508,2285,1721,2072,3773,581940.0,-1620165.0,-1038225.0,-147.2451
5,20,1.0,100.0,100.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-1397810.0,-1038560.0,-147.2926
10,40,1.2,100.0,120.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1296132.0,-1039902.0,-147.4829
5,75,1.27,100.0,127.0,7051,3710,0.526167,1508,2181,1644,2045,3668,734500.0,-1775218.7,-1040718.7,-147.5987
15,20,1.6,100.0,160.0,7051,3845,0.545313,1846,1974,1745,2075,3800,440550.0,-1487088.0,-1046538.0,-148.4241
10,10,1.1,100.0,110.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1188121.0,-1046591.0,-148.4316
5,40,1.0,100.0,100.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-1397810.0,-1047830.0,-148.6073
15,40,1.5,100.0,150.0,7051,3845,0.545313,1597,2223,1745,2075,3800,329010.0,-1394145.0,-1065135.0,-151.0616
10,30,1.27,100.0,127.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1371739.7,-1075669.7,-152.5556
20,0,1.27,100.0,127.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-986536.0,-1080156.0,-153.1919
5,100,1.4,100.0,140.0,7051,3710,0.526167,1489,2200,1644,2045,3668,875090.0,-1956934.0,-1081844.0,-153.4313
5,75,1.3,100.0,130.0,7051,3710,0.526167,1508,2181,1644,2045,3668,734500.0,-1817153.0,-1082653.0,-153.546
5,150,1.5,100.0,150.0,7051,3710,0.526167,1476,2213,1644,2045,3668,1000260.0,-2096715.0,-1096455.0,-155.5035
15,0,1.0,100.0,100.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-929430.0,-1101920.0,-156.2785
20,0,1.3,100.0,130.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-1009840.0,-1103460.0,-156.497
10,50,1.4,100.0,140.0,7051,3815,0.541058,1580,2213,1721,2072,3773,408160.0,-1512154.0,-1103994.0,-156.5727
15,10,1.5,100.0,150.0,7051,3845,0.545313,2059,1761,1745,2075,3800,286810.0,-1394145.0,-1107335.0,-157.0465
10,30,1.3,100.0,130.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1404143.0,-1108073.0,-157.1512
15,30,1.6,100.0,160.0,7051,3845,0.545313,1700,2120,1745,2075,3800,377040.0,-1487088.0,-1110048.0,-157.4313
10,40,1.27,100.0,127.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1371739.7,-1115509.7,-158.2059
5,50,1.2,100.0,120.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-1677372.0,-1132012.0,-160.5463
10,20,1.4,100.0,140.0,7051,3815,0.541058,1933,1860,1721,2072,3773,372590.0,-1512154.0,-1139564.0,-161.6174
10,75,1.6,100.0,160.0,7051,3815,0.541058,1508,2285,1721,2072,3773,581940.0,-1728176.0,-1146236.0,-162.5636
10,40,1.3,100.0,130.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1404143.0,-1147913.0,-162.8014
10,10,1.2,100.0,120.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1296132.0,-1154602.0,-163.7501
15,40,1.6,100.0,160.0,7051,3845,0.545313,1597,2223,1745,2075,3800,329010.0,-1487088.0,-1158078.0,-164.2431
5,125,1.5,100.0,150.0,7051,3710,0.526167,1478,2211,1644,2045,3668,937380.0,-2096715.0,-1159335.0,-164.4214
5,30,1.1,100.0,110.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-1537591.0,-1162081.0,-164.8108
5,20,1.1,100.0,110.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-1537591.0,-1178341.0,-167.1169
20,0,1.4,100.0,140.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-1087520.0,-1181140.0,-167.5138
5,40,1.1,100.0,110.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-1537591.0,-1187611.0,-168.4316
15,0,1.1,100.0,110.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1022373.0,-1194863.0,-169.4601
15,10,1.6,100.0,160.0,7051,3845,0.545313,2059,1761,1745,2075,3800,286810.0,-1487088.0,-1200278.0,-170.2281
10,50,1.5,100.0,150.0,7051,3815,0.541058,1580,2213,1721,2072,3773,408160.0,-1620165.0,-1212005.0,-171.8912
10,30,1.4,100.0,140.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1512154.0,-1216084.0,-172.4697
5,100,1.5,100.0,150.0,7051,3710,0.526167,1489,2200,1644,2045,3668,875090.0,-2096715.0,-1221625.0,-173.2556
5,75,1.4,100.0,140.0,7051,3710,0.526167,1508,2181,1644,2045,3668,734500.0,-1956934.0,-1222434.0,-173.3703
5,50,1.27,100.0,127.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-1775218.7,-1229858.7,-174.4233
10,10,1.27,100.0,127.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1371739.7,-1230209.7,-174.4731
5,150,1.6,100.0,160.0,7051,3710,0.526167,1476,2213,1644,2045,3668,1000260.0,-2236496.0,-1236236.0,-175.3278
10,20,1.5,100.0,150.0,7051,3815,0.541058,1933,1860,1721,2072,3773,372590.0,-1620165.0,-1247575.0,-176.9359
10,40,1.4,100.0,140.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1512154.0,-1255924.0,-178.12
20,0,1.5,100.0,150.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-1165200.0,-1258820.0,-178.5307
10,10,1.3,100.0,130.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1404143.0,-1262613.0,-179.0686
5,50,1.3,100.0,130.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-1817153.0,-1271793.0,-180.3706
15,0,1.2,100.0,120.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1115316.0,-1287806.0,-182.6416
5,10,1.0,100.0,100.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-1397810.0,-1294680.0,-183.6165
5,125,1.6,100.0,160.0,7051,3710,0.526167,1478,2211,1644,2045,3668,937380.0,-2236496.0,-1299116.0,-184.2456
5,30,1.2,100.0,120.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-1677372.0,-1301862.0,-184.6351
5,20,1.2,100.0,120.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-1677372.0,-1318122.0,-186.9411
10,50,1.6,100.0,160.0,7051,3815,0.541058,1580,2213,1721,2072,3773,408160.0,-1728176.0,-1320016.0,-187.2098
10,30,1.5,100.0,150.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1620165.0,-1324095.0,-187.7883
5,40,1.2,100.0,120.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-1677372.0,-1327392.0,-188.2559
20,0,1.6,100.0,160.0,7051,3818,0.541483,2149,1644,1743,2050,3773,-93620.0,-1242880.0,-1336500.0,-189.5476
15,0,1.27,100.0,127.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1180376.1,-1352866.1,-191.8687
10,20,1.6,100.0,160.0,7051,3815,0.541058,1933,1860,1721,2072,3773,372590.0,-1728176.0,-1355586.0,-192.2544
5,100,1.6,100.0,160.0,7051,3710,0.526167,1489,2200,1644,2045,3668,875090.0,-2236496.0,-1361406.0,-193.0798
5,75,1.5,100.0,150.0,7051,3710,0.526167,1508,2181,1644,2045,3668,734500.0,-2096715.0,-1362215.0,-193.1946
10,40,1.5,100.0,150.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1620165.0,-1363935.0,-193.4385
10,10,1.4,100.0,140.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1512154.0,-1370624.0,-194.3872
15,0,1.3,100.0,130.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1208259.0,-1380749.0,-195.8231
5,30,1.27,100.0,127.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-1775218.7,-1399708.7,-198.5121
5,50,1.4,100.0,140.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-1956934.0,-1411574.0,-200.1949
5,20,1.27,100.0,127.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-1775218.7,-1415968.7,-200.8181
5,40,1.27,100.0,127.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-1775218.7,-1425238.7,-202.1328
10,0,1.0,100.0,100.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1080110.0,-1427390.0,-202.438
10,30,1.6,100.0,160.0,7051,3815,0.541058,1750,2043,1721,2072,3773,296070.0,-1728176.0,-1432106.0,-203.1068
5,10,1.1,100.0,110.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-1537591.0,-1434461.0,-203.4408
5,30,1.3,100.0,130.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-1817153.0,-1441643.0,-204.4594
5,20,1.3,100.0,130.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-1817153.0,-1457903.0,-206.7654
5,40,1.3,100.0,130.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-1817153.0,-1467173.0,-208.0801
10,40,1.6,100.0,160.0,7051,3815,0.541058,1633,2160,1721,2072,3773,256230.0,-1728176.0,-1471946.0,-208.7571
15,0,1.4,100.0,140.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1301202.0,-1473692.0,-209.0047
10,10,1.5,100.0,150.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1620165.0,-1478635.0,-209.7057
5,75,1.6,100.0,160.0,7051,3710,0.526167,1508,2181,1644,2045,3668,734500.0,-2236496.0,-1501996.0,-213.0189
10,0,1.1,100.0,110.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1188121.0,-1535401.0,-217.7565
5,50,1.5,100.0,150.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-2096715.0,-1551355.0,-220.0191
15,0,1.5,100.0,150.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1394145.0,-1566635.0,-222.1862
5,10,1.2,100.0,120.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-1677372.0,-1574242.0,-223.2651
5,30,1.4,100.0,140.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-1956934.0,-1581424.0,-224.2836
10,10,1.6,100.0,160.0,7051,3815,0.541058,2181,1612,1721,2072,3773,141530.0,-1728176.0,-1586646.0,-225.0243
5,20,1.4,100.0,140.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-1956934.0,-1597684.0,-226.5897
5,40,1.4,100.0,140.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-1956934.0,-1606954.0,-227.9044
10,0,1.2,100.0,120.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1296132.0,-1643412.0,-233.075
15,0,1.6,100.0,160.0,7051,3845,0.545313,2335,1485,1745,2075,3800,-172490.0,-1487088.0,-1659578.0,-235.3677
5,10,1.27,100.0,127.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-1775218.7,-1672088.7,-237.1421
5,50,1.6,100.0,160.0,7051,3710,0.526167,1592,2097,1644,2045,3668,545360.0,-2236496.0,-1691136.0,-239.8434
5,10,1.3,100.0,130.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-1817153.0,-1714023.0,-243.0893
10,0,1.27,100.0,127.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1371739.7,-1719019.7,-243.798
5,30,1.5,100.0,150.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-2096715.0,-1721205.0,-244.1079
5,20,1.5,100.0,150.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-2096715.0,-1737465.0,-246.414
5,40,1.5,100.0,150.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-2096715.0,-1746735.0,-247.7287
10,0,1.3,100.0,130.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1404143.0,-1751423.0,-248.3936
5,10,1.4,100.0,140.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-1956934.0,-1853804.0,-262.9136
10,0,1.4,100.0,140.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1512154.0,-1859434.0,-263.7121
5,30,1.6,100.0,160.0,7051,3710,0.526167,1801,1888,1644,2045,3668,375510.0,-2236496.0,-1860986.0,-263.9322
5,20,1.6,100.0,160.0,7051,3710,0.526167,2011,1678,1644,2045,3668,359250.0,-2236496.0,-1877246.0,-266.2383
5,40,1.6,100.0,160.0,7051,3710,0.526167,1661,2028,1644,2045,3668,349980.0,-2236496.0,-1886516.0,-267.553
5,0,1.0,100.0,100.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-1397810.0,-1954850.0,-277.2444
10,0,1.5,100.0,150.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1620165.0,-1967445.0,-279.0306
5,10,1.5,100.0,150.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-2096715.0,-1993585.0,-282.7379
10,0,1.6,100.0,160.0,7051,3815,0.541058,2516,1277,1721,2072,3773,-347280.0,-1728176.0,-2075456.0,-294.3492
5,0,1.1,100.0,110.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-1537591.0,-2094631.0,-297.0686
5,10,1.6,100.0,160.0,7051,3710,0.526167,2298,1391,1644,2045,3668,103130.0,-2236496.0,-2133366.0,-302.5622
5,0,1.2,100.0,120.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-1677372.0,-2234412.0,-316.8929
5,0,1.27,100.0,127.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-1775218.7,-2332258.7,-330.7699
5,0,1.3,100.0,130.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-1817153.0,-2374193.0,-336.7172
5,0,1.4,100.0,140.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-1956934.0,-2513974.0,-356.5415
5,0,1.5,100.0,150.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-2096715.0,-2653755.0,-376.3658
5,0,1.6,100.0,160.0,7051,3710,0.526167,2664,1025,1644,2045,3668,-557040.0,-2236496.0,-2793536.0,-396.19
